F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,Number of Defects
8,2,4,14,5,44,130,10,3,0,10,4
7,2,4,8,5,44,176,10,3,1,10,4
7,2,4,8,5,44,176,10,3,1,10,4
8,3,2,10,6,44,213,10,3,1,9,4
8,3,6,11,4,44,161,10,3,0,9,4
8,3,6,11,4,44,161,10,3,0,9,4
7,3,3,17,5,44,166,10,3,0,10,4
8,4,2,16,7,44,229,10,3,1,11,4
7,3,3,5,5,44,161,10,3,0,10,4
7,4,5,11,7,44,136,10,3,1,9,3
7,3,3,9,4,44,139,10,3,0,10,4
8,1,3,2,4,44,178,10,3,0,9,4
7,3,3,2,5,44,167,10,3,0,11,4
7,3,7,11,7,44,150,10,3,1,9,3
7,3,7,19,5,44,169,10,4,0,10,4
7,2,7,16,4,44,176,10,3,1,9,4
7,2,7,16,4,44,176,10,3,1,9,4
7,2,5,2,4,44,152,10,3,0,13,5
8,3,5,2,3,44,109,10,3,0,13,4
6,2,5,5,4,44,118,10,3,0,10,5
8,3,5,2,3,44,109,10,3,0,13,4
8,3,3,18,5,44,197,10,3,1,9,3
7,2,3,10,5,44,174,10,3,1,10,4
7,4,2,12,5,44,157,10,3,0,9,3
7,4,2,12,5,44,157,10,3,0,9,3
7,2,4,6,5,44,172,10,3,1,11,5
8,3,4,14,5,44,197,10,3,1,9,3
8,3,7,1,16,44,149,10,3,0,9,3
7,2,3,17,5,44,138,10,3,0,9,3
7,2,3,17,5,44,138,10,3,0,9,3
7,2,3,17,5,44,138,10,3,0,9,3
7,2,3,17,5,44,138,10,3,0,9,3
7,2,3,13,6,44,169,10,3,0,10,4
7,2,3,3,4,44,132,10,3,0,12,5
7,2,3,13,5,44,182,10,3,0,10,3
8,7,1,13,4,44,214,10,3,1,9,3
6,3,5,11,5,44,177,10,3,1,9,3
7,3,3,2,5,44,142,10,3,0,11,4
7,4,5,5,1,44,137,10,3,0,13,6
7,3,2,12,4,44,150,10,3,0,10,3
5,3,3,7,2,44,129,10,3,0,11,5
6,4,2,7,5,44,154,10,3,0,11,3
7,2,4,6,4,44,141,10,3,0,13,4
6,2,3,6,4,44,189,10,3,0,10,4
6,2,2,2,9,44,130,10,3,0,10,3
7,2,3,10,7,44,179,10,3,0,9,4
6,2,2,6,5,44,147,10,3,1,10,3
6,3,3,8,4,44,129,10,3,0,12,4
8,4,5,14,4,44,116,10,3,0,9,3
7,1,3,15,5,44,95,10,3,0,10,4
7,1,3,15,5,44,95,10,3,0,10,4
6,4,2,5,4,44,145,10,3,0,11,4
6,2,2,1,4,44,99,10,3,0,12,4
6,4,2,5,4,44,145,10,3,0,11,4
7,5,2,14,5,44,192,10,3,1,9,3
7,4,3,8,5,44,168,10,3,1,9,3
7,4,3,8,5,44,168,10,3,1,9,3
7,2,2,8,5,44,179,10,3,0,10,3
6,2,2,14,5,44,112,10,3,1,9,4
7,2,4,8,3,44,111,10,3,0,12,4
7,2,4,8,3,44,111,10,3,0,12,4
6,1,3,1,4,44,140,10,3,1,11,5
6,1,3,1,4,44,140,10,3,1,11,5
6,1,3,1,4,44,140,10,3,1,11,5
7,3,4,9,3,44,128,10,3,0,12,5
6,4,3,4,4,44,92,10,3,1,13,5
7,3,4,7,6,45,234,10,3,1,10,4
7,3,4,7,6,45,234,10,3,1,10,4
7,2,4,15,4,45,130,10,3,0,9,5
7,2,4,15,4,45,130,10,3,0,9,5
7,3,4,21,5,45,170,10,3,0,9,4
7,3,4,21,5,45,170,10,3,0,9,4
7,2,4,18,6,45,149,10,3,0,9,3
7,2,4,18,6,45,149,10,3,0,9,3
7,3,5,19,5,45,255,10,3,1,9,3
6,2,5,12,4,45,153,10,3,0,9,3
8,3,4,7,4,45,164,10,3,0,11,3
8,3,4,7,4,45,164,10,3,0,11,3
7,3,4,1,4,45,147,10,3,1,10,6
6,4,4,1,5,45,104,10,3,1,11,4
6,3,2,13,5,45,187,10,3,0,10,3
6,3,3,11,6,45,175,10,3,0,10,3
7,3,3,5,5,45,163,10,3,0,10,4
7,2,4,1,6,45,199,10,3,1,10,5
6,3,3,8,5,45,232,10,3,1,10,4
7,2,3,8,7,45,185,10,3,1,9,3
6,2,4,3,3,45,107,10,3,0,12,4
7,2,3,1,4,45,143,10,3,0,10,4
8,2,4,15,4,45,163,10,3,1,9,5
8,2,4,15,4,45,163,10,3,1,9,5
8,2,4,15,4,45,163,10,3,1,9,5
7,3,4,5,4,45,163,10,3,0,12,4
8,2,3,5,4,45,166,10,3,0,12,3
8,3,5,10,3,45,197,10,3,0,12,5
7,2,10,1,12,45,129,10,3,0,9,4
8,2,5,10,4,45,182,10,3,1,10,4
8,2,3,7,4,45,138,10,3,1,11,4
6,2,3,2,6,45,135,10,3,0,10,4
8,3,3,14,5,45,199,10,3,1,10,4
8,3,4,14,5,45,213,10,3,1,9,3
8,3,4,14,5,45,213,10,3,1,9,3
8,3,4,14,5,45,213,10,3,1,9,3
8,3,4,14,5,45,213,10,3,1,9,3
10,2,3,14,3,45,166,10,3,0,10,4
8,3,4,8,4,45,215,10,3,1,9,4
8,3,4,8,4,45,215,10,3,1,9,4
7,3,4,8,4,45,227,10,3,0,9,3
7,2,4,12,4,45,124,10,3,1,10,5
7,2,4,12,4,45,124,10,3,1,10,5
6,3,2,8,5,45,186,10,3,0,9,3
6,3,2,8,5,45,186,10,3,0,9,3
7,4,5,1,15,45,149,10,3,1,9,3
7,8,1,11,4,45,204,10,3,0,9,3
6,2,2,2,4,45,155,10,3,0,10,3
7,3,3,12,5,45,178,10,3,0,10,4
6,3,3,2,1,45,104,10,3,1,13,5
7,2,3,2,2,45,80,10,3,0,13,5
6,3,3,11,4,45,148,10,3,0,9,3
7,3,4,8,5,45,179,10,3,0,9,3
7,2,4,1,4,45,125,10,3,1,12,5
7,3,3,9,4,45,140,10,3,0,12,5
7,3,3,9,4,45,140,10,3,0,12,5
7,2,2,11,4,45,131,10,3,1,10,4
7,2,2,11,4,45,131,10,3,1,10,4
6,4,3,6,3,45,152,10,3,0,12,5
6,4,3,6,3,45,152,10,3,0,12,5
7,2,3,5,4,45,114,10,3,0,11,4
7,3,4,9,4,45,154,10,3,0,10,4
7,3,4,9,4,45,154,10,3,0,10,4
7,2,3,8,5,45,176,10,3,1,10,4
7,2,4,15,5,45,158,10,3,1,9,4
7,3,4,7,5,45,178,10,3,1,10,3
7,3,4,7,5,45,178,10,3,1,10,3
7,2,3,1,4,45,79,10,3,1,12,4
7,3,2,10,5,45,190,10,3,1,9,3
7,3,3,2,4,45,121,10,3,0,12,3
7,2,3,16,6,45,110,10,3,0,10,4
7,2,3,2,6,45,98,10,3,0,10,5
6,4,2,5,4,45,138,10,3,0,11,5
6,4,2,5,4,45,138,10,3,0,11,5
6,4,2,5,4,45,138,10,3,0,11,5
8,2,3,1,4,45,122,10,3,1,11,5
7,1,3,9,4,45,104,10,3,0,10,4
7,1,3,9,4,45,104,10,3,0,10,4
7,1,3,9,4,45,104,10,3,0,10,4
7,4,2,9,6,45,151,10,3,1,9,3
7,4,2,9,6,45,151,10,3,1,9,3
6,2,2,8,5,45,149,10,3,1,9,3
6,2,2,8,5,45,149,10,3,1,9,3
7,3,3,20,4,45,150,10,3,0,12,4
6,2,2,6,5,45,147,10,3,1,10,3
7,2,3,2,4,45,123,10,3,0,13,5
6,3,4,8,6,45,191,10,3,1,10,3
6,2,3,1,4,45,100,10,3,0,11,4
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,3,14,6,45,155,10,3,0,9,6
7,2,4,7,3,45,116,10,3,1,11,4
6,2,3,13,4,45,139,10,3,0,9,4
6,2,3,2,3,45,142,10,3,1,13,4
7,2,3,7,5,45,128,10,3,0,10,4
7,2,3,7,5,45,128,10,3,0,10,4
5,4,3,4,3,45,130,10,3,1,12,5
6,2,3,1,4,45,126,10,3,0,12,5
6,3,1,1,4,45,156,10,3,0,11,3
6,2,3,6,3,45,121,10,3,1,12,5
6,3,6,3,5,46,184,10,3,1,11,4
7,2,3,16,4,46,188,10,3,1,9,3
8,2,4,8,4,46,152,10,3,0,12,5
7,4,4,5,5,46,201,10,3,1,11,2
7,4,2,15,6,46,198,10,3,0,9,3
5,3,5,3,5,46,144,10,3,1,10,3
8,2,3,12,5,46,140,10,3,1,9,4
8,2,3,12,5,46,140,10,3,1,9,4
6,2,3,5,3,46,150,10,3,0,11,4
7,3,3,15,4,46,150,10,3,1,13,6
7,2,3,11,4,46,165,10,3,0,10,5
8,2,3,13,5,46,217,10,3,1,9,3
7,3,3,13,4,46,238,10,3,0,9,4
8,3,3,2,4,46,195,10,3,0,11,3
8,6,4,11,5,46,195,10,3,1,10,3
6,3,4,6,4,46,169,10,3,0,9,4
7,5,4,6,4,46,163,10,3,0,12,5
7,3,3,2,5,46,132,10,3,0,11,5
8,4,5,9,3,46,151,10,3,0,13,6
8,2,5,7,4,46,108,10,3,0,12,5
7,3,7,14,4,46,165,10,3,0,9,3
7,3,7,14,4,46,165,10,3,0,9,3
8,2,5,12,5,46,212,10,3,0,10,5
9,2,5,1,4,46,131,10,3,1,11,5
6,3,3,12,5,46,238,10,3,0,9,3
7,5,0,1,3,46,114,10,3,0,9,2
7,3,3,2,5,46,169,10,3,0,11,3
9,3,3,10,4,46,172,10,3,0,10,3
9,3,3,10,4,46,172,10,3,0,10,3
6,2,3,2,5,46,142,10,3,0,10,4
6,2,3,2,5,46,142,10,3,0,10,4
8,2,3,10,5,46,141,10,3,0,10,4
9,3,5,17,6,46,235,10,3,1,9,4
8,3,2,13,5,46,212,10,3,1,10,3
7,2,3,1,4,46,89,10,3,0,11,5
6,3,5,8,5,46,203,10,3,0,9,4
7,3,3,2,4,46,178,10,3,1,11,4
7,2,3,1,4,46,110,10,3,1,11,4
7,2,3,13,5,46,120,10,3,0,10,5
7,2,3,11,6,46,149,10,3,1,9,4
7,2,3,11,6,46,149,10,3,1,9,4
8,3,3,7,4,46,179,10,3,1,10,4
7,3,3,5,3,46,143,10,3,0,11,5
7,3,3,5,3,46,143,10,3,0,11,5
7,2,10,1,15,46,114,10,3,0,9,4
5,3,4,5,3,46,145,10,3,0,12,5
8,3,5,4,4,46,139,10,3,0,12,4
7,3,6,8,4,46,132,10,3,0,13,5
7,2,4,9,4,46,153,10,3,0,9,4
7,2,4,9,4,46,153,10,3,0,9,4
6,3,3,4,3,46,115,10,3,1,13,6
6,3,3,4,3,46,115,10,3,1,13,6
6,3,3,7,4,46,150,10,3,0,11,5
6,3,3,7,4,46,150,10,3,0,11,5
7,3,5,8,5,46,197,10,3,0,10,3
8,3,3,4,3,46,100,10,3,1,13,5
7,4,3,15,6,46,173,10,3,1,10,3
6,2,2,2,5,46,129,10,3,0,11,4
5,2,6,1,4,46,141,10,3,1,10,3
5,3,2,3,4,46,153,10,4,1,11,4
6,4,2,2,5,46,171,10,3,1,10,3
6,2,3,11,4,46,116,10,3,0,9,4
6,3,3,7,17,46,159,10,3,0,9,3
5,3,3,1,3,46,113,10,3,0,11,5
7,2,3,9,6,47,186,10,3,0,10,4
7,2,3,9,6,47,186,10,3,0,10,4
7,3,2,6,6,47,164,10,3,0,10,3
7,2,3,2,4,47,136,10,3,0,13,5
6,3,6,3,4,47,179,10,3,1,11,5
7,3,3,7,6,47,180,10,3,0,9,3
5,3,5,3,5,47,145,10,3,1,10,4
6,1,4,2,4,47,146,10,3,1,11,5
7,2,4,8,5,47,162,10,3,1,11,5
7,2,4,2,6,47,154,10,3,0,9,3
8,2,3,2,5,47,185,10,3,1,10,4
8,2,3,2,5,47,187,10,3,1,10,4
7,3,3,14,3,47,133,10,3,1,12,5
7,2,2,14,5,47,197,10,3,1,9,3
7,2,2,14,5,47,197,10,3,1,9,3
7,2,3,13,5,47,153,10,3,1,10,4
7,3,4,12,6,47,179,10,4,0,10,3
7,1,3,5,6,47,131,10,4,0,10,4
8,2,6,2,5,47,165,10,3,1,10,5
7,2,4,1,5,47,157,10,3,0,11,4
7,1,4,2,4,47,140,10,3,1,10,4
8,3,3,1,4,47,155,10,3,1,10,4
8,3,5,9,5,47,188,10,3,0,10,3
7,3,7,13,4,47,156,10,3,0,9,3
7,3,7,13,4,47,156,10,3,0,9,3
8,1,3,1,6,47,150,10,3,0,9,4
9,3,4,15,4,47,190,10,3,0,10,4
6,3,2,15,4,47,142,10,3,0,10,4
6,3,2,15,4,47,142,10,3,0,10,4
8,2,3,5,5,47,150,10,3,0,10,3
7,3,3,7,5,47,193,10,3,0,11,4
7,3,3,15,4,47,168,10,3,1,9,4
7,3,3,15,4,47,168,10,3,1,9,4
7,3,3,15,4,47,168,10,3,1,9,4
8,2,3,2,5,47,150,10,3,1,10,4
8,2,3,2,5,47,150,10,3,1,10,4
8,2,3,2,5,47,150,10,3,1,10,4
7,3,3,11,8,47,154,10,3,0,9,3
7,3,3,11,8,47,154,10,3,0,9,3
6,3,2,3,5,47,172,10,3,0,10,4
9,2,6,17,6,47,169,10,3,1,9,4
8,3,3,15,7,47,178,10,3,0,9,2
7,4,2,5,16,47,144,10,3,0,9,3
7,3,3,7,4,47,168,10,3,1,11,5
6,5,7,7,10,47,202,10,3,0,9,3
8,3,3,10,3,47,194,10,3,1,10,4
8,3,3,10,3,47,194,10,3,1,10,4
7,1,3,13,5,47,132,10,3,0,10,4
9,3,3,8,2,47,202,10,3,0,11,4
7,2,4,14,4,47,129,10,3,1,10,5
7,2,4,14,4,47,129,10,3,1,10,5
7,2,4,14,4,47,129,10,3,1,10,5
7,2,4,14,4,47,129,10,3,1,10,5
6,2,4,7,5,47,182,10,3,0,9,3
7,3,2,6,8,47,240,10,3,0,9,3
6,3,4,1,3,47,147,10,3,1,13,5
7,2,4,7,6,47,128,10,3,0,11,5
8,3,4,7,3,47,126,10,3,0,13,4
8,3,4,7,3,47,126,10,3,0,13,4
7,2,3,9,5,47,159,10,3,1,11,4
6,2,3,1,3,47,90,10,3,0,13,4
6,2,3,1,3,47,90,10,3,0,13,4
7,2,4,15,5,47,156,10,3,1,9,4
7,2,4,15,5,47,156,10,3,1,9,4
7,2,4,15,5,47,156,10,3,1,9,4
6,2,3,13,6,47,134,10,3,1,9,3
8,2,3,7,2,47,124,10,3,0,11,4
8,2,3,7,2,47,124,10,3,0,11,4
6,2,3,6,4,47,136,10,3,0,13,4
6,2,3,9,4,47,127,10,3,0,11,3
6,2,3,9,4,47,127,10,3,0,11,3
6,3,3,6,5,47,159,10,3,1,11,4
6,3,3,6,5,47,161,10,3,1,11,4
6,3,3,6,5,47,159,10,3,1,11,4
7,3,3,9,5,47,206,10,3,0,9,3
7,3,3,9,5,47,206,10,3,0,9,3
7,3,3,9,5,47,206,10,3,0,9,3
7,3,2,11,4,47,130,10,3,0,10,4
7,2,3,1,4,47,121,10,3,1,11,5
6,2,3,8,5,47,182,10,3,1,10,3
6,2,3,8,5,47,182,10,3,1,10,3
6,2,3,8,5,47,181,10,3,0,9,3
6,2,3,8,5,47,182,10,3,1,10,3
6,3,2,8,5,47,184,10,3,0,10,3
7,2,4,6,4,47,197,10,3,1,10,4
5,2,4,1,7,47,130,10,3,0,10,4
5,2,2,1,3,47,123,10,4,0,10,4
6,3,5,9,6,47,223,10,3,1,9,3
6,3,4,1,8,47,130,10,3,0,10,4
6,3,3,7,18,47,159,10,3,1,9,4
6,3,3,3,5,47,182,10,3,0,11,3
7,2,4,2,4,48,143,10,4,1,12,5
6,3,4,8,6,48,244,10,3,1,9,4
7,2,3,2,3,48,136,10,3,0,13,5
7,2,3,8,4,48,203,10,3,1,10,5
7,2,3,8,4,48,203,10,3,1,10,5
7,2,4,14,7,48,198,10,3,0,9,4
7,2,4,14,7,48,198,10,3,0,9,4
7,2,4,14,7,48,198,10,3,0,9,4
7,3,4,22,5,48,167,10,3,1,9,3
7,3,4,22,5,48,167,10,3,1,9,3
7,2,4,14,6,48,191,10,3,0,9,4
7,2,4,14,6,48,191,10,3,0,9,4
7,2,4,14,6,48,191,10,3,0,9,4
7,3,3,13,5,48,179,10,3,1,9,4
7,3,5,13,5,48,194,10,3,0,9,3
7,3,5,13,5,48,194,10,3,0,9,3
7,2,3,3,3,48,153,10,3,0,13,5
7,2,4,1,4,48,119,10,3,0,11,4
6,3,3,18,4,48,161,10,3,0,10,3
6,4,1,5,5,48,198,10,3,1,10,3
6,3,3,12,6,48,224,10,3,0,9,4
8,2,4,11,6,48,174,10,3,0,11,4
5,3,2,1,8,48,166,10,3,1,9,2
8,3,4,2,7,48,159,10,3,1,11,4
6,2,4,2,3,48,134,10,3,0,12,4
5,3,2,5,3,48,160,10,4,1,11,5
7,2,5,10,3,48,161,10,3,0,11,4
8,3,5,8,5,48,195,10,3,1,11,4
6,4,7,13,8,48,209,10,3,1,9,4
7,1,4,1,4,48,114,10,3,1,12,6
7,3,3,17,6,48,179,10,3,0,10,3
7,5,0,3,3,48,111,10,3,0,12,3
7,2,3,2,4,48,189,10,3,0,11,4
8,2,3,2,5,48,140,10,3,0,10,4
6,3,4,12,4,48,195,10,3,1,10,3
8,2,6,17,5,48,181,10,3,1,9,4
8,2,3,2,5,48,153,10,3,1,9,4
7,3,2,8,4,48,184,10,3,1,9,3
7,3,2,8,4,48,184,10,3,1,9,3
8,3,3,18,5,48,253,10,3,1,9,4
7,3,2,3,3,48,126,10,3,0,11,5
7,3,2,3,3,48,126,10,3,0,11,5
7,3,3,12,6,48,127,10,3,1,10,4
7,3,3,12,6,48,127,10,3,1,10,4
7,2,4,1,3,48,113,10,3,1,11,4
6,3,3,4,3,48,180,10,3,0,12,4
7,2,4,3,4,48,122,10,3,0,12,3
7,1,5,1,4,48,111,10,3,0,11,3
5,2,3,1,5,48,148,10,4,0,10,3
7,3,5,8,5,48,186,10,3,1,9,3
7,2,4,15,5,48,156,10,3,1,9,3
7,2,4,15,5,48,156,10,3,1,9,3
7,1,3,1,2,48,116,10,3,1,10,4
7,3,2,13,4,48,118,10,3,1,10,5
7,3,2,13,4,48,118,10,3,1,10,5
7,3,5,8,5,48,197,10,3,0,10,3
6,2,3,2,5,48,185,10,3,1,9,3
7,3,5,12,5,48,122,10,3,0,9,3
6,2,3,17,4,48,129,10,3,0,11,4
6,3,3,7,5,48,169,10,3,0,11,4
6,3,2,8,4,48,197,10,3,0,9,3
6,3,2,8,4,48,197,10,3,0,9,3
6,3,2,8,4,48,197,10,3,0,9,3
6,4,2,2,5,48,191,10,3,1,10,3
6,3,2,7,4,48,146,10,3,0,10,3
7,4,6,7,3,48,185,10,3,1,11,4
7,2,3,13,5,49,229,10,3,0,9,5
7,2,3,13,5,49,229,10,3,0,9,5
7,2,3,13,5,49,229,10,3,0,9,5
7,2,3,13,5,49,229,10,3,0,9,5
7,2,3,13,5,49,229,10,3,0,9,5
7,2,3,13,5,49,229,10,3,0,9,5
7,2,3,13,5,49,212,10,3,0,9,5
7,4,7,11,5,49,155,10,3,0,9,3
7,4,7,11,5,49,155,10,3,0,9,3
7,2,4,9,4,49,166,10,3,1,10,4
8,3,4,8,4,49,208,10,3,1,10,4
7,3,2,14,5,49,197,10,3,0,9,3
7,2,4,14,6,49,192,10,3,0,9,5
7,2,4,14,6,49,192,10,3,0,9,5
7,2,4,14,6,49,192,10,3,0,9,5
7,2,4,14,6,49,192,10,3,0,9,5
7,2,4,2,5,49,141,10,3,1,10,5
7,2,3,1,4,49,186,10,3,1,12,6
7,2,4,2,5,49,154,10,3,1,10,4
7,3,2,14,5,49,162,10,3,1,9,4
7,2,3,3,3,49,151,10,3,0,13,5
6,2,3,13,4,49,130,10,3,0,11,6
6,3,1,6,5,49,197,10,3,1,10,3
7,2,4,7,5,49,182,10,3,1,10,4
7,2,4,7,5,49,182,10,3,1,10,4
6,3,3,15,5,49,198,10,3,0,10,3
6,3,3,17,4,49,172,10,3,0,9,3
7,3,4,14,4,49,173,10,3,1,9,5
7,2,3,2,6,49,159,10,3,0,9,6
7,3,3,13,4,49,214,10,3,1,10,4
7,2,5,7,4,49,172,10,3,0,12,4
7,2,5,7,4,49,172,10,3,0,12,4
7,3,5,8,6,49,188,10,4,1,10,4
7,3,5,8,6,49,188,10,4,1,10,4
6,1,5,6,4,49,161,10,3,0,10,4
6,3,3,10,5,49,212,10,4,1,12,4
8,3,3,1,4,49,123,10,3,0,11,4
9,3,3,11,4,49,228,10,3,0,10,4
9,3,3,11,4,49,228,10,3,0,10,4
8,3,1,17,4,49,219,10,3,0,10,3
8,2,4,4,4,49,172,10,3,1,11,4
8,3,1,17,4,49,219,10,3,0,10,3
6,4,3,3,3,49,164,10,4,1,12,5
6,4,3,3,3,49,164,10,4,1,12,5
7,2,3,17,6,49,158,10,3,0,10,4
7,2,3,17,6,49,158,10,3,0,10,4
7,2,3,10,5,49,165,10,3,0,10,4
6,2,5,11,9,49,169,10,3,1,9,3
7,3,2,16,6,49,159,10,3,0,9,3
7,3,2,16,6,49,159,10,3,0,9,3
7,4,2,5,16,49,145,10,3,0,9,3
8,4,4,8,6,49,144,10,3,1,11,4
7,5,3,6,15,49,159,10,3,0,10,3
6,2,2,5,8,49,201,10,3,0,10,3
6,3,6,2,16,49,106,10,3,0,9,4
6,2,3,12,5,49,147,10,3,0,11,3
8,2,3,3,5,49,165,10,3,1,10,4
7,3,8,1,15,49,120,10,3,0,9,3
6,4,2,8,3,49,170,10,3,0,10,3
8,2,3,1,5,49,199,10,3,0,9,3
7,3,3,8,4,49,128,10,3,0,11,4
7,3,5,8,4,49,173,10,3,0,9,3
7,3,3,8,4,49,128,10,3,0,11,4
8,3,4,9,13,49,199,10,3,1,9,3
8,3,4,9,13,49,199,10,3,1,9,3
7,2,4,7,4,49,115,10,3,0,11,4
8,2,4,4,4,49,146,10,3,0,12,4
7,3,2,2,3,49,121,10,3,0,13,5
6,3,4,7,5,49,179,10,3,0,9,3
6,3,4,7,5,49,179,10,3,0,9,3
6,3,2,2,3,49,159,10,3,1,11,4
6,3,2,2,3,49,159,10,3,1,11,4
6,3,2,2,3,49,159,10,3,1,11,4
8,2,3,1,2,49,87,10,3,0,11,4
8,2,3,1,2,49,87,10,3,0,11,4
7,4,4,10,5,49,226,10,3,1,9,4
6,2,5,11,4,49,128,10,3,0,11,6
7,4,2,5,5,49,142,10,3,1,9,3
7,4,2,5,5,49,142,10,3,1,9,3
7,4,3,6,4,49,139,10,3,0,14,4
7,4,3,6,4,49,139,10,3,0,14,4
6,3,5,8,6,49,206,10,3,1,9,3
7,2,4,14,4,49,118,10,3,1,11,4
7,2,4,14,4,49,118,10,3,1,11,4
7,2,4,14,4,49,118,10,3,1,11,4
6,2,3,4,4,49,133,10,3,0,11,5
6,3,4,11,4,49,136,10,3,1,11,4
5,2,3,1,3,49,158,10,3,0,13,5
6,4,3,5,3,49,113,10,3,1,13,5
6,2,3,12,5,50,147,10,3,0,9,4
6,2,3,12,5,50,147,10,3,0,9,4
7,2,4,8,4,50,151,10,3,0,11,4
7,2,4,9,4,50,166,10,3,1,10,4
6,3,2,7,4,50,167,10,3,1,10,3
6,3,2,12,5,50,162,10,3,0,10,3
7,3,4,9,8,50,171,10,3,1,9,3
8,5,3,2,5,50,183,10,3,0,11,3
6,3,2,6,4,50,218,10,3,1,10,3
8,3,4,2,4,50,152,10,3,0,11,6
6,6,4,11,5,50,245,10,3,1,9,2
8,1,3,1,6,50,153,10,3,1,10,4
8,1,3,1,6,50,153,10,3,1,10,4
6,4,3,6,3,50,127,10,4,1,13,5
8,5,4,9,3,50,151,10,3,0,13,6
7,2,3,1,4,50,121,10,3,0,10,4
8,2,5,20,5,50,231,10,3,1,9,3
7,2,5,15,6,50,170,10,4,0,10,4
7,2,5,7,6,50,168,10,4,1,10,4
8,3,5,13,6,50,191,10,3,1,9,2
8,3,5,17,5,50,228,10,3,1,9,4
7,2,5,16,6,50,134,10,3,0,9,5
8,3,5,12,5,50,144,10,3,1,10,5
7,2,5,16,6,50,134,10,3,0,9,5
8,2,5,9,5,50,149,10,3,1,11,5
7,2,3,14,6,50,180,10,3,0,10,3
7,2,3,10,6,50,185,10,3,0,10,4
7,2,3,10,6,50,185,10,3,0,10,4
7,3,2,2,5,50,179,10,3,1,9,3
7,3,3,2,3,50,158,10,3,0,12,5
7,3,3,2,5,50,181,10,3,0,11,5
7,2,4,18,5,50,185,10,3,0,10,3
7,3,4,7,5,50,173,10,3,0,9,3
7,3,3,13,8,50,163,10,3,0,9,4
7,2,3,13,5,50,183,10,3,0,10,3
7,3,3,14,6,50,156,10,3,0,10,4
6,3,2,7,6,50,194,10,3,0,9,3
8,3,3,10,5,50,118,10,3,1,10,3
8,3,3,19,5,50,208,10,3,1,9,4
6,4,2,9,8,50,212,10,3,1,9,2
6,3,1,7,5,50,177,10,3,0,9,3
7,3,3,9,5,50,141,10,3,0,10,4
8,2,4,7,6,50,110,10,3,1,10,4
7,2,5,18,5,50,221,10,3,1,9,4
7,2,4,8,5,50,185,10,3,1,10,4
6,2,3,5,5,50,156,10,3,1,11,4
6,3,3,2,3,50,163,10,3,0,13,5
6,3,3,2,3,50,163,10,3,0,13,5
7,2,3,15,5,50,136,10,3,0,11,4
6,2,3,5,4,50,139,10,3,0,11,4
7,3,5,8,6,50,194,10,3,1,10,3
7,5,2,17,5,50,184,10,3,1,9,3
6,3,3,4,5,50,147,10,3,1,12,4
6,3,5,1,5,50,187,10,3,0,10,3
6,3,5,1,5,50,187,10,3,0,10,3
6,3,3,4,4,50,194,10,3,1,12,4
6,3,2,10,5,50,125,10,3,0,10,4
6,3,2,6,5,50,162,10,3,1,10,3
7,3,3,3,4,50,118,10,3,1,11,4
6,3,9,8,3,50,199,10,3,0,12,4
6,3,9,8,3,50,199,10,3,0,12,4
6,3,4,5,4,50,188,10,3,1,11,4
6,3,6,1,4,50,92,10,3,0,12,4
6,4,4,12,3,50,179,10,3,1,10,3
7,3,2,5,6,51,239,10,3,1,10,3
9,3,4,2,6,51,344,10,3,1,10,3
7,2,3,16,5,51,166,10,3,1,9,4
8,2,3,2,4,51,148,10,3,0,12,5
7,2,4,9,5,51,169,10,3,1,10,4
7,3,3,16,5,51,196,10,3,0,9,3
7,3,3,16,5,51,190,10,3,1,10,4
6,4,2,7,4,51,166,10,3,1,10,4
7,2,6,14,4,51,164,10,3,0,10,4
7,3,4,4,5,51,144,10,3,1,12,4
8,3,6,18,4,51,225,10,3,1,10,4
6,3,2,12,5,51,172,10,3,0,10,3
7,3,4,7,3,51,175,10,3,0,11,4
7,2,4,2,5,51,128,10,3,1,10,5
7,3,7,11,4,51,147,10,3,0,9,3
7,2,4,8,3,51,176,10,3,0,11,3
7,2,4,2,4,51,165,10,3,0,12,6
9,6,7,18,5,51,243,10,3,1,9,3
8,2,5,8,5,51,205,10,3,1,11,4
8,2,4,12,6,51,170,10,3,1,9,4
8,2,4,12,6,51,170,10,3,1,9,4
8,2,4,12,6,51,170,10,3,1,9,4
8,2,4,12,6,51,170,10,3,1,9,4
7,3,2,8,5,51,180,10,3,0,9,3
7,2,3,5,4,51,180,10,3,1,10,4
7,2,3,5,4,51,180,10,3,1,10,4
7,3,2,8,4,51,172,10,3,0,9,3
7,3,2,8,5,51,174,10,3,1,10,3
8,2,6,11,5,51,153,10,3,0,9,3
8,3,8,12,4,51,159,10,3,0,9,3
8,2,5,17,5,51,188,10,3,1,9,3
7,1,4,1,4,51,132,10,3,1,11,5
6,1,4,1,5,51,129,10,3,1,11,5
6,3,2,1,6,51,154,10,3,1,9,3
6,2,3,1,4,51,117,10,3,0,11,4
7,4,4,12,6,51,221,10,3,1,9,4
